label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
rock,0.6210494041442871,0.4876976013183594,-8.704043921170523e-07,0.5170654058456421,0.4369173049926758,-0.036966174840927124,0.44584763050079346,0.31278860569000244,-0.05429719015955925,0.4813806712627411,0.20076264441013336,-0.0740012601017952,0.5425545573234558,0.150461345911026,-0.08517614006996155,0.4931749999523163,0.1603599637746811,-0.006226970348507166,0.48847711086273193,0.06268894672393799,-0.07175122946500778,0.5001026391983032,0.1749754250049591,-0.10374755412340164,0.5036488175392151,0.22636602818965912,-0.11483006179332733,0.5680193901062012,0.15249884128570557,-0.014667216688394547,0.5658318400382996,0.050323352217674255,-0.07779867947101593,0.5674133896827698,0.19135001301765442,-0.08608758449554443,0.5653934478759766,0.22426863014698029,-0.07399977743625641,0.6425403952598572,0.1648227572441101,-0.03527987748384476,0.6504322290420532,0.06881169974803925,-0.09924040734767914,0.6389607191085815,0.20590093731880188,-0.07720862329006195,0.6293972730636597,0.24662071466445923,-0.043340761214494705,0.7184795141220093,0.19600868225097656,-0.059803739190101624,0.7188290357589722,0.10881637781858444,-0.09459661692380905,0.7017227411270142,0.2024468332529068,-0.07114975899457932,0.6910784840583801,0.24675875902175903,-0.04228522628545761
rock,0.620823323726654,0.4886441230773926,-8.90705564415839e-07,0.5169953107833862,0.4357895851135254,-0.0392204225063324,0.44508427381515503,0.31215667724609375,-0.057400207966566086,0.4765992760658264,0.19812223315238953,-0.07747722417116165,0.5328553318977356,0.14241640269756317,-0.08843687176704407,0.4932996332645416,0.15852317214012146,-0.008219897747039795,0.4899354875087738,0.059652939438819885,-0.07563021034002304,0.5010121464729309,0.1747637689113617,-0.10827989876270294,0.5037294030189514,0.2256857007741928,-0.11963772028684616,0.5687604546546936,0.15211333334445953,-0.015910761430859566,0.5675650835037231,0.049510255455970764,-0.08090011030435562,0.5681664347648621,0.19211071729660034,-0.08935237675905228,0.5654261112213135,0.22249849140644073,-0.07722484320402145,0.6433674693107605,0.16522417962551117,-0.03612696751952171,0.6523565649986267,0.06953714787960052,-0.10155690461397171,0.6393065452575684,0.20761260390281677,-0.07885520160198212,0.6286943554878235,0.245748370885849,-0.04445808008313179,0.7188639640808105,0.19704760611057281,-0.060471341013908386,0.720475971698761,0.11126868426799774,-0.09548164159059525,0.7029920816421509,0.20454652607440948,-0.07165610045194626,0.6918971538543701,0.24648605287075043,-0.04256865009665489
rock,0.6212530732154846,0.4889165163040161,-9.048977744896547e-07,0.5180169343948364,0.43512219190597534,-0.03942128270864487,0.44579702615737915,0.3125239312648773,-0.05778754875063896,0.4731055498123169,0.1968260109424591,-0.07795920222997665,0.5249550342559814,0.1359059065580368,-0.08882628381252289,0.49379703402519226,0.1596141904592514,-0.008622744120657444,0.49012115597724915,0.059452369809150696,-0.07577375322580338,0.5012049674987793,0.1749807894229889,-0.10778404772281647,0.5040859580039978,0.22484011948108673,-0.1187906488776207,0.5691685080528259,0.15302157402038574,-0.016203347593545914,0.5676786303520203,0.05031324923038483,-0.0810713991522789,0.567841649055481,0.19279339909553528,-0.08918169140815735,0.5653467178344727,0.22155188024044037,-0.07698248326778412,0.6439336538314819,0.16574376821517944,-0.03626254200935364,0.6525625586509705,0.06938159465789795,-0.10194528847932816,0.6392002105712891,0.20735608041286469,-0.07870440185070038,0.6290245652198792,0.24415789544582367,-0.04405444487929344,0.719279408454895,0.19728678464889526,-0.06041882187128067,0.7202693223953247,0.11175968497991562,-0.09584071487188339,0.7024996876716614,0.204912930727005,-0.07180456072092056,0.6917719841003418,0.24609757959842682,-0.04255181923508644
rock,0.6095736026763916,0.4855841398239136,-7.094783427419316e-07,0.4995936453342438,0.42065271735191345,-0.035518527030944824,0.42590728402137756,0.29502809047698975,-0.054680339992046356,0.4777730703353882,0.18990689516067505,-0.0769907683134079,0.5676013827323914,0.16409967839717865,-0.09180140495300293,0.465506911277771,0.14289194345474243,-0.0022998249623924494,0.46145570278167725,0.05570375919342041,-0.06160454824566841,0.47161975502967834,0.16909977793693542,-0.09426555037498474,0.47911521792411804,0.2176520824432373,-0.1083575040102005,0.5447629690170288,0.1319473683834076,-0.011533795855939388,0.5476104617118835,0.03365996479988098,-0.06782180070877075,0.5511673092842102,0.1719498634338379,-0.07432938367128372,0.555308997631073,0.21703703701496124,-0.062492989003658295,0.6214456558227539,0.14313805103302002,-0.03282531723380089,0.6296656131744385,0.052063316106796265,-0.0864654928445816,0.6226074695587158,0.17907589673995972,-0.0666431412100792,0.6198579668998718,0.22832044959068298,-0.03646399453282356,0.6996999382972717,0.17546842992305756,-0.058703359216451645,0.6988461017608643,0.08386041224002838,-0.08522854745388031,0.685337483882904,0.16856980323791504,-0.06262505799531937,0.6781019568443298,0.21739229559898376,-0.03645552694797516
rock,0.6098965406417847,0.48849254846572876,-7.352546731453913e-07,0.4977201819419861,0.4234076738357544,-0.03493611142039299,0.4253828525543213,0.29386383295059204,-0.05457649752497673,0.48213112354278564,0.19020430743694305,-0.0783565416932106,0.5683473944664001,0.16455131769180298,-0.09505249559879303,0.46271848678588867,0.1429823935031891,-0.0019403448095545173,0.46342733502388,0.04841732978820801,-0.06858931481838226,0.47441619634628296,0.162227064371109,-0.1065780520439148,0.48156699538230896,0.22098663449287415,-0.12199839949607849,0.5441190004348755,0.13283535838127136,-0.012841210700571537,0.5479053258895874,0.02958732843399048,-0.07586892694234848,0.5497905611991882,0.16521453857421875,-0.08755435794591904,0.5530078411102295,0.21575844287872314,-0.07751503586769104,0.6218673586845398,0.14379428327083588,-0.03621072694659233,0.6300482153892517,0.051680147647857666,-0.09444490820169449,0.621041476726532,0.17724308371543884,-0.07691732794046402,0.6165992617607117,0.23104774951934814,-0.046749863773584366,0.699920654296875,0.1756306290626526,-0.06405390799045563,0.7003406882286072,0.08389602601528168,-0.09139981120824814,0.6847197413444519,0.16980886459350586,-0.06796776503324509,0.6758742332458496,0.22225046157836914,-0.040456224232912064
rock,0.609876811504364,0.4918147921562195,-7.490271514143387e-07,0.4964599907398224,0.4227435290813446,-0.03399428725242615,0.4244137406349182,0.2944169342517853,-0.05428614467382431,0.4815581440925598,0.1893574595451355,-0.07922623306512833,0.5690276026725769,0.16425487399101257,-0.09753021597862244,0.4644378125667572,0.14209547638893127,-0.001974186161532998,0.4651792347431183,0.04879632592201233,-0.06802710145711899,0.47493410110473633,0.16145190596580505,-0.10621847212314606,0.480919748544693,0.21810071170330048,-0.12234198302030563,0.5453433394432068,0.13312478363513947,-0.013609392568469048,0.5487595796585083,0.031705811619758606,-0.07593277841806412,0.549519419670105,0.16456714272499084,-0.08876388520002365,0.5509901642799377,0.21292689442634583,-0.08040323853492737,0.6231478452682495,0.1441778689622879,-0.03737999498844147,0.6305946111679077,0.05138462781906128,-0.09544403105974197,0.6212908029556274,0.17615531384944916,-0.0788063108921051,0.616072952747345,0.2300114631652832,-0.04967449605464935,0.7013933658599854,0.17648166418075562,-0.0654858648777008,0.700448215007782,0.08155214786529541,-0.09278351068496704,0.6846062541007996,0.16727714240550995,-0.06948757916688919,0.6754398941993713,0.2214510589838028,-0.04228522256016731
rock,0.6099591851234436,0.4923413395881653,-7.463106612703996e-07,0.49578219652175903,0.4227372407913208,-0.03439796715974808,0.42401885986328125,0.2939032316207886,-0.05477229133248329,0.4815782904624939,0.18954740464687347,-0.07976298034191132,0.5682803392410278,0.16303303837776184,-0.09793531149625778,0.46321600675582886,0.1420639157295227,-0.001486848690547049,0.4648341238498688,0.0476653128862381,-0.06840888410806656,0.4746933877468109,0.16083736717700958,-0.10719359666109085,0.4807719886302948,0.21897335350513458,-0.12339116632938385,0.5446361303329468,0.13310730457305908,-0.013085687533020973,0.5492994785308838,0.030597031116485596,-0.07634004950523376,0.5498952269554138,0.16477301716804504,-0.0895044207572937,0.5513817071914673,0.21469822525978088,-0.08102648705244064,0.6227457523345947,0.1441265195608139,-0.03700003772974014,0.63145911693573,0.05051063001155853,-0.09573544561862946,0.6218482851982117,0.17597796022891998,-0.07897920906543732,0.6166169047355652,0.2305801808834076,-0.0494978092610836,0.7009685039520264,0.17666681110858917,-0.06531499326229095,0.70127272605896,0.08296523988246918,-0.09288941323757172,0.6852256655693054,0.1687181442975998,-0.0695001557469368,0.6759867668151855,0.22218157351016998,-0.042087242007255554
rock,0.5782532691955566,0.4977802038192749,-7.884918318268319e-07,0.4729236960411072,0.4449101388454437,-0.03294790908694267,0.39027339220046997,0.3367823362350464,-0.05444972589612007,0.42571723461151123,0.23212045431137085,-0.0790528729557991,0.5049935579299927,0.19775262475013733,-0.09646545350551605,0.42238491773605347,0.17838206887245178,-0.015094587579369545,0.418036550283432,0.0828656405210495,-0.07534574717283249,0.43475618958473206,0.1915397346019745,-0.10680919140577316,0.44055742025375366,0.24367982149124146,-0.12080865353345871,0.5005636215209961,0.16041556000709534,-0.02653459645807743,0.4995381236076355,0.061231955885887146,-0.0817987397313118,0.5075398683547974,0.19230355322360992,-0.08856143057346344,0.5045652985572815,0.22914567589759827,-0.08052817732095718,0.5777912139892578,0.16583342850208282,-0.04837481677532196,0.5840046405792236,0.06830205023288727,-0.10358548909425735,0.5795958042144775,0.19547608494758606,-0.08435499668121338,0.5688804388046265,0.24047285318374634,-0.0570991076529026,0.6556448340415955,0.19225254654884338,-0.07401721179485321,0.6543553471565247,0.10654301196336746,-0.10481497645378113,0.640160083770752,0.19158248603343964,-0.08402403444051743,0.6260070204734802,0.23812700808048248,-0.06003307178616524
rock,0.5761753916740417,0.5226070284843445,-8.422521773354674e-07,0.47066599130630493,0.48455145955085754,-0.0371318943798542,0.3861813247203827,0.36839938163757324,-0.05630442500114441,0.4198653995990753,0.2572330832481384,-0.07836012542247772,0.4952673614025116,0.21781107783317566,-0.09291241317987442,0.42218440771102905,0.20392562448978424,-0.00978175364434719,0.4080505073070526,0.10412003099918365,-0.071841299533844,0.428109735250473,0.21325477957725525,-0.1039857268333435,0.44252675771713257,0.2713371515274048,-0.11705386638641357,0.49810555577278137,0.1851786971092224,-0.018391238525509834,0.49039411544799805,0.07917089760303497,-0.0793229267001152,0.5008992552757263,0.2188103199005127,-0.08733312785625458,0.5059597492218018,0.2619822919368744,-0.07604724168777466,0.5731937885284424,0.18893203139305115,-0.03878537192940712,0.5778437852859497,0.09169310331344604,-0.09814704209566116,0.5738093852996826,0.22443358600139618,-0.07895688712596893,0.569507896900177,0.27140095829963684,-0.04856547713279724,0.6515553593635559,0.21196386218070984,-0.06355147063732147,0.6526792645454407,0.12215910851955414,-0.09575590491294861,0.6381683349609375,0.21111951768398285,-0.07535161823034286,0.6276682615280151,0.2601478695869446,-0.050207849591970444
rock,0.5779440999031067,0.5233113765716553,-8.225279088946991e-07,0.4718282222747803,0.4830738306045532,-0.03505801782011986,0.3867810368537903,0.3705537021160126,-0.05448625981807709,0.4197835624217987,0.26140958070755005,-0.07712198793888092,0.49261170625686646,0.21725474298000336,-0.09218660742044449,0.4174894392490387,0.20288395881652832,-0.00823223777115345,0.4071194529533386,0.09835216403007507,-0.07108291983604431,0.431450217962265,0.20886734127998352,-0.10434290021657944,0.4448845088481903,0.2755158841609955,-0.11723482608795166,0.4953116774559021,0.18152132630348206,-0.017995411530137062,0.49055299162864685,0.07335296273231506,-0.0786621943116188,0.504595160484314,0.21537937223911285,-0.08796310424804688,0.505764901638031,0.26686325669288635,-0.0772363692522049,0.5726325511932373,0.18497656285762787,-0.03915920853614807,0.5783147215843201,0.08455653488636017,-0.09781745821237564,0.576953113079071,0.22103437781333923,-0.0786290168762207,0.5688444375991821,0.27482613921165466,-0.04799694940447807,0.6507700681686401,0.2103058397769928,-0.06428370624780655,0.6505222916603088,0.12272515892982483,-0.09599854797124863,0.6379129886627197,0.21239925920963287,-0.07450468093156815,0.6259903907775879,0.2612881064414978,-0.04822821170091629
rock,0.578481912612915,0.5242523550987244,-8.582064197071304e-07,0.4714057743549347,0.4829052686691284,-0.03499409183859825,0.3870069980621338,0.3738952875137329,-0.05493949353694916,0.4115316867828369,0.2634795010089874,-0.07795239984989166,0.47155535221099854,0.20601636171340942,-0.09344944357872009,0.42013198137283325,0.20626553893089294,-0.009331036359071732,0.40984851121902466,0.10181447863578796,-0.07157717645168304,0.4331831932067871,0.21020428836345673,-0.10428916662931442,0.44667330384254456,0.27738654613494873,-0.11659836024045944,0.4968954920768738,0.18518047034740448,-0.01860242895781994,0.49138739705085754,0.07624055445194244,-0.07848011702299118,0.5049862265586853,0.21552924811840057,-0.08844129741191864,0.5069905519485474,0.268008828163147,-0.07861606031656265,0.5732570290565491,0.18673965334892273,-0.03889983892440796,0.5786959528923035,0.086912140250206,-0.09788373857736588,0.5766251087188721,0.22207605838775635,-0.07934292405843735,0.5687083005905151,0.2765967547893524,-0.049211565405130386,0.6506556868553162,0.2096564620733261,-0.06286533921957016,0.6497079730033875,0.11961030960083008,-0.09461662918329239,0.6371098160743713,0.2091224193572998,-0.07283460348844528,0.6251643300056458,0.2596578598022461,-0.04628860205411911
rock,0.5780081748962402,0.5242201685905457,-8.316117146023316e-07,0.4713282883167267,0.4830052852630615,-0.0348811149597168,0.3875715136528015,0.37380075454711914,-0.055052999407052994,0.41521990299224854,0.26525792479515076,-0.07819166779518127,0.47837764024734497,0.2104264497756958,-0.09379500895738602,0.4187900722026825,0.20604361593723297,-0.010308722034096718,0.4092557728290558,0.10148091614246368,-0.07237197458744049,0.43383288383483887,0.20962537825107574,-0.10519316792488098,0.44764724373817444,0.27777260541915894,-0.11767396330833435,0.4963158667087555,0.1843726634979248,-0.019800405949354172,0.49201515316963196,0.07535724341869354,-0.07949138432741165,0.5064582228660583,0.2143687605857849,-0.0896381363272667,0.5075725317001343,0.2678232192993164,-0.08002197742462158,0.5732865929603577,0.18646740913391113,-0.0401594303548336,0.5793099403381348,0.0861048549413681,-0.09838136285543442,0.5780143141746521,0.22027912735939026,-0.08007176220417023,0.5693244934082031,0.2751910388469696,-0.05035538226366043,0.6508752107620239,0.21032916009426117,-0.06419907510280609,0.6505835056304932,0.12137018144130707,-0.09574220329523087,0.6381605863571167,0.20997025072574615,-0.07418478280305862,0.6255255341529846,0.2601969838142395,-0.04789116606116295
rock,0.5825146436691284,0.5580501556396484,-8.727843692213355e-07,0.47280776500701904,0.5157181024551392,-0.03483155742287636,0.3900613784790039,0.3985227942466736,-0.054193995893001556,0.42801013588905334,0.28855907917022705,-0.07752221822738647,0.5062682032585144,0.25753355026245117,-0.0933331549167633,0.4206538200378418,0.23846861720085144,-0.007267721928656101,0.40894821286201477,0.13911035656929016,-0.06945765763521194,0.430169939994812,0.2478111982345581,-0.10291615128517151,0.44317498803138733,0.3016510307788849,-0.1179090216755867,0.4973655641078949,0.21872684359550476,-0.017390895634889603,0.4908158779144287,0.11777494847774506,-0.07807053625583649,0.5024024844169617,0.25588640570640564,-0.08757258206605911,0.5046690702438354,0.29381608963012695,-0.07898487150669098,0.5733838677406311,0.21909423172473907,-0.03919484093785286,0.578383207321167,0.12273573875427246,-0.09699127823114395,0.5751739740371704,0.25558823347091675,-0.07808064669370651,0.5692923665046692,0.3013424277305603,-0.04935422167181969,0.6513919830322266,0.2375333160161972,-0.06553863734006882,0.6554585695266724,0.14965760707855225,-0.095219686627388,0.6399447917938232,0.2395261973142624,-0.07461188733577728,0.626951277256012,0.2874975800514221,-0.05063517764210701
